OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
255;bog;2;VestJyl;2;ATL;F;28268.1796875;498360;6159930
256;heathland;1;VestJyl;2;ATL;ES;11011.3574219;461377;6230150
257;bog;2;VestJyl;2;ATL;F;35266.1328125;505137;6192705
258;bog;2;VestJyl;2;ATL;F;35586.6562500;504577;6192504
259;bog;2;NordJyl;1;ATL;ED;3748.3330078;475280;6310240
260;bog;2;VestJyl;2;ATL;DSG;9904.5439453;466960;6159830
261;bog;2;VestJyl;2;ATL;DSG;14337.7128906;494024;6106804
262;heathland;1;VestJyl;2;ATL;ES;640.3124390;465565;6136676
263;bog;2;VestJyl;2;ATL;F;3255.7641602;449721;6170946
264;bog;2;VestJyl;2;ATL;ES;2137.7558594;449392;6174118
265;bog;2;VestJyl;2;ATL;F;3255.7641602;449701;6170955
266;heathland;1;VestJyl;2;ATL;ES;984.8858032;464535;6141986
267;heathland;1;VestJyl;2;ATL;ES;316.2277527;465887;6136308
268;heathland;1;VestJyl;2;ATL;ES;1100.0000000;465145;6136400
269;bog;2;OestJylFyn;3;CON;T;23193.1015625;522614;6193620
270;heathland;1;VestJyl;2;ATL;F;23678.2597656;494065;6157923
271;bog;2;VestJyl;2;ATL;F;4229.6572266;451900;6175656
272;bog;2;NordJyl;1;ATL;ML;2059.1259766;468181;6318259
273;heathland;1;NordJyl;1;ATL;ES;2102.3796387;468723;6319037
274;heathland;1;NordJyl;1;ATL;ES;1204.1594238;467666;6318975
275;heathland;1;VestJyl;2;ATL;F;854.4003906;464817;6141725
276;heathland;1;NordJyl;1;ATL;ES;1019.8038940;455265;6297453
277;bog;2;NordJyl;1;ATL;ES;5590.1699219;479258;6324527
278;heathland;1;NordJyl;1;ATL;ES;4606.5170898;479863;6325291
279;bog;2;NordJyl;1;ATL;ML;2505.9929199;468629;6318039
280;bog;2;VestJyl;2;ATL;T;6529.9311523;456076;6252029
281;bog;2;VestJyl;2;ATL;F;19163.7675781;517857;6163796
282;bog;2;OestJylFyn;3;CON;T;23224.3398438;523889;6194394
