OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
16612;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585540;6355120
16613;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585510;6355130
16614;dryGrass;3;NordJyl;1;CON;DSG;500.0000000;576570;6307510
16615;dryGrass;3;NordJyl;1;CON;DSG;316.2277527;576630;6307290
16616;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576780;6307640
16617;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585480;6355160
16618;dryGrass;3;NordJyl;1;CON;F;6356.0996094;585470;6355180
16619;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585550;6355200
16620;heathland;1;NordJyl;1;ATL;ES;3705.4013672;492184;6324065
16621;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585540;6355060
16622;dryGrass;3;NordJyl;1;CON;Y;6332.4560547;585470;6355250
16623;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585540;6355040
16624;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585530;6355150
16625;dryGrass;3;NordJyl;1;CON;DSG;583.0952148;576460;6307480
16626;dryGrass;3;NordJyl;1;CON;DSG;300.0000000;576630;6307000
16627;dryGrass;3;NordJyl;1;CON;DSG;400.0000000;576550;6307080
16628;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585530;6355230
16629;dryGrass;3;NordJyl;1;CON;F;6356.0996094;585470;6355170
16630;dryGrass;3;NordJyl;1;CON;DSG;500.0000000;576550;6307450
16631;dryGrass;3;NordJyl;1;CON;DSG;412.3105774;576570;6307290
16632;heathland;1;NordJyl;1;ATL;ML;5420.3320313;462666;6303751
16633;dryGrass;3;NordJyl;1;CON;F;6356.0996094;585470;6355200
16634;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585540;6355180
16635;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585510;6355120
16636;dryGrass;3;NordJyl;1;CON;DSG;300.0000000;576640;6307190
16637;heathland;1;NordJyl;1;ATL;ES;3601.3886719;492150;6324030
